Time,Basis date,Validity date,City,Persist. value,EC,CO,C3,OH
1,24-08-17,24-08-17,Beer Sheva,10,9,11,14,11
2,23-08-17,24-08-17,Bet Shean,15,8,10,16,9
1,24-08-17,24-08-17,Bet Shean,15,8,8,15,9
2,23-08-17,24-08-17,Elat,11,14,17,19,11
1,24-08-17,24-08-17,Elat,11,14,17,18,12
2,23-08-17,24-08-17,En Gedi,20,10,11,13,11
1,24-08-17,24-08-17,En Gedi,20,10,11,10,12
2,23-08-17,24-08-17,Haifa,8,8,10,8,9
1,24-08-17,24-08-17,Haifa,8,8,10,9,10
2,23-08-17,24-08-17,Jerusalem,10,11,8,13,8
1,24-08-17,24-08-17,Jerusalem,10,11,8,13,8
2,23-08-17,24-08-17,Lod,9,9,9,12,10
1,24-08-17,24-08-17,Lod,9,9,9,11,9
2,23-08-17,24-08-17,Mizpe Ramon,14,13,11,17,9
1,24-08-17,24-08-17,Mizpe Ramon,14,13,11,16,9
2,23-08-17,24-08-17,Nazareth,17,10,13,13,11
1,24-08-17,24-08-17,Nazareth,17,10,13,13,11
2,23-08-17,24-08-17,Qazrin,10,8,8,10,9
1,24-08-17,24-08-17,Qazrin,10,8,9,10,8
2,23-08-17,24-08-17,Tel Aviv,8,10,11,9,10
1,24-08-17,24-08-17,Tel Aviv,9,10,11,11,10
2,23-08-17,24-08-17,Tiberias,14,9,2,8,11
1,24-08-17,24-08-17,Tiberias,14,9,6,13,10
2,23-08-17,24-08-17,Zefat,12,7,5,14,11
1,24-08-17,24-08-17,Zefat,12,7,4,13,10
2,24-08-17,25-08-17,Afula,10,10,12,14,11
1,25-08-17,25-08-17,Afula,10,10,12,13,6
2,24-08-17,25-08-17,Ashdod,11,12,12,14,13
1,25-08-17,25-08-17,Ashdod,11,12,11,15,12
2,24-08-17,25-08-17,Beer Sheva,9,9,11,13,11
1,25-08-17,25-08-17,Beer Sheva,9,9,10,13,11
2,24-08-17,25-08-17,Bet Shean,18,9,12,17,8
1,25-08-17,25-08-17,Bet Shean,18,8,11,17,7
2,24-08-17,25-08-17,Elat,10,12,16,19,10
1,25-08-17,25-08-17,Elat,10,12,17,17,10
2,24-08-17,25-08-17,En Gedi,18,10,10,10,7
1,25-08-17,25-08-17,En Gedi,18,8,10,12,5
2,24-08-17,25-08-17,Haifa,8,10,10,11,12
1,25-08-17,25-08-17,Haifa,8,10,10,11,12
2,24-08-17,25-08-17,Jerusalem,12,10,9,12,7
1,25-08-17,25-08-17,Jerusalem,12,11,8,12,7
2,24-08-17,25-08-17,Lod,9,9,9,11,10
1,25-08-17,25-08-17,Lod,9,9,8,11,10
2,24-08-17,25-08-17,Mizpe Ramon,12,11,10,15,8
1,25-08-17,25-08-17,Mizpe Ramon,12,12,10,14,7
2,24-08-17,25-08-17,Nazareth,14,11,14,14,10
1,25-08-17,25-08-17,Nazareth,14,11,13,14,9
2,24-08-17,25-08-17,Qazrin,9,7,7,13,7
1,25-08-17,25-08-17,Qazrin,9,7,8,12,6
2,24-08-17,25-08-17,Tel Aviv,10,10,10,11,12
1,25-08-17,25-08-17,Tel Aviv,10,10,10,11,12
2,24-08-17,25-08-17,Tiberias,12,7,4,13,8
1,25-08-17,25-08-17,Tiberias,12,7,3,14,7
2,24-08-17,25-08-17,Zefat,11,8,4,14,8
1,25-08-17,25-08-17,Zefat,11,7,4,15,7
2,25-08-17,26-08-17,Afula,12,10,13,13,13
1,26-08-17,26-08-17,Afula,12,10,14,14,12
2,25-08-17,26-08-17,Ashdod,12,10,11,11,11
1,26-08-17,26-08-17,Ashdod,12,10,11,11,10
2,25-08-17,26-08-17,Beer Sheva,9,10,12,13,11
1,26-08-17,26-08-17,Beer Sheva,9,10,13,13,11
2,25-08-17,26-08-17,Bet Shean,15,10,12,18,10
1,26-08-17,26-08-17,Bet Shean,15,10,13,18,9
2,25-08-17,26-08-17,Elat,9,11,17,19,10
1,26-08-17,26-08-17,Elat,9,11,16,17,10
2,25-08-17,26-08-17,En Gedi,13,8,8,16,7
1,26-08-17,26-08-17,En Gedi,13,7,7,11,6
2,25-08-17,26-08-17,Haifa,10,8,10,11,9
1,26-08-17,26-08-17,Haifa,10,8,10,11,8
2,25-08-17,26-08-17,Jerusalem,10,13,12,14,10
1,26-08-17,26-08-17,Jerusalem,10,12,13,14,9
2,25-08-17,26-08-17,Lod,9,9,10,12,10
1,26-08-17,26-08-17,Lod,9,9,10,11,10
2,25-08-17,26-08-17,Mizpe Ramon,10,12,10,16,9
1,26-08-17,26-08-17,Mizpe Ramon,10,12,10,16,7
2,25-08-17,26-08-17,Nazareth,19,11,14,16,10
1,26-08-17,26-08-17,Nazareth,19,11,14,16,10
2,25-08-17,26-08-17,Qazrin,9,9,8,10,9
1,26-08-17,26-08-17,Qazrin,9,9,10,13,9
2,25-08-17,26-08-17,Tel Aviv,10,9,10,9,10
1,26-08-17,26-08-17,Tel Aviv,10,9,10,10,9
2,25-08-17,26-08-17,Tiberias,8,10,3,3,11
1,26-08-17,26-08-17,Tiberias,8,10,15,13,11
2,25-08-17,26-08-17,Zefat,18,8,9,20,11
1,26-08-17,26-08-17,Zefat,18,8,10,20,11
2,26-08-17,27-08-17,Afula,12,10,13,13,12
1,27-08-17,27-08-17,Afula,12,10,13,13,12
2,26-08-17,27-08-17,Ashdod,10,9,10,9,10
1,27-08-17,27-08-17,Ashdod,10,10,11,10,10
2,26-08-17,27-08-17,Beer Sheva,10,10,9,13,10
1,27-08-17,27-08-17,Beer Sheva,10,10,10,13,10
2,26-08-17,27-08-17,Bet Shean,16,9,12,13,10
1,27-08-17,27-08-17,Bet Shean,16,9,13,15,10
2,26-08-17,27-08-17,Elat,10,11,16,18,12
1,27-08-17,27-08-17,Elat,10,11,16,18,11
2,26-08-17,27-08-17,En Gedi,19,7,7,7,9
1,27-08-17,27-08-17,En Gedi,19,7,4,9,8
2,26-08-17,27-08-17,Haifa,8,8,10,12,9
1,27-08-17,27-08-17,Haifa,8,8,10,11,9
2,26-08-17,27-08-17,Jerusalem,12,11,12,13,11
1,27-08-17,27-08-17,Jerusalem,12,11,12,15,11
2,26-08-17,27-08-17,Lod,9,9,8,10,9
1,27-08-17,27-08-17,Lod,9,9,10,10,9
2,26-08-17,27-08-17,Mizpe Ramon,13,10,9,14,8
1,27-08-17,27-08-17,Mizpe Ramon,13,10,8,14,6
2,26-08-17,27-08-17,Nazareth,17,10,14,15,9
1,27-08-17,27-08-17,Nazareth,17,10,14,15,9
2,26-08-17,27-08-17,Qazrin,11,10,10,12,13
1,27-08-17,27-08-17,Qazrin,11,10,11,12,12
2,26-08-17,27-08-17,Tel Aviv,9,9,9,8,9
1,27-08-17,27-08-17,Tel Aviv,9,9,9,9,9
2,26-08-17,27-08-17,Tiberias,12,10,16,5,13
1,27-08-17,27-08-17,Tiberias,12,10,17,4,13
2,26-08-17,27-08-17,Zefat,20,7,9,17,13
1,27-08-17,27-08-17,Zefat,20,7,10,18,13
2,27-08-17,28-08-17,Afula,10,9,12,13,12
1,28-08-17,28-08-17,Afula,10,10,12,14,11
2,27-08-17,28-08-17,Ashdod,9,10,10,10,11
1,28-08-17,28-08-17,Ashdod,10,10,10,10,10
2,27-08-17,28-08-17,Beer Sheva,10,10,11,13,10
1,28-08-17,28-08-17,Beer Sheva,10,9,11,13,10
2,27-08-17,28-08-17,Bet Shean,13,10,12,17,9
1,28-08-17,28-08-17,Bet Shean,13,10,12,14,8
2,27-08-17,28-08-17,Elat,9,12,16,17,11
1,28-08-17,28-08-17,Elat,9,11,16,16,10
2,27-08-17,28-08-17,En Gedi,18,6,10,14,10
1,28-08-17,28-08-17,En Gedi,18,6,6,16,10
2,27-08-17,28-08-17,Haifa,8,8,10,11,9
1,28-08-17,28-08-17,Haifa,8,8,11,11,9
2,27-08-17,28-08-17,Jerusalem,12,13,14,16,10
1,28-08-17,28-08-17,Jerusalem,12,12,13,17,9
2,27-08-17,28-08-17,Lod,9,10,9,11,10
1,28-08-17,28-08-17,Lod,9,10,10,11,9
2,27-08-17,28-08-17,Mizpe Ramon,10,13,11,16,8
1,28-08-17,28-08-17,Mizpe Ramon,10,13,11,17,8
2,27-08-17,28-08-17,Nazareth,14,10,13,14,9
1,28-08-17,28-08-17,Nazareth,14,10,13,14,9
2,27-08-17,28-08-17,Qazrin,11,10,13,12,10
1,28-08-17,28-08-17,Qazrin,11,11,12,14,9
2,27-08-17,28-08-17,Tel Aviv,9,9,9,9,10
1,28-08-17,28-08-17,Tel Aviv,9,9,9,9,10
2,27-08-17,28-08-17,Tiberias,15,10,12,11,12
1,28-08-17,28-08-17,Tiberias,15,10,11,17,11
2,27-08-17,28-08-17,Zefat,12,6,5,14,12
1,28-08-17,28-08-17,Zefat,12,6,5,15,11
2,28-08-17,29-08-17,Afula,11,8,10,11,10
1,29-08-17,29-08-17,Afula,11,8,10,11,10
2,28-08-17,29-08-17,Ashdod,10,8,9,11,5
1,29-08-17,29-08-17,Ashdod,10,8,8,12,6
2,28-08-17,29-08-17,Beer Sheva,10,8,9,9,9
1,29-08-17,29-08-17,Beer Sheva,9,7,8,12,9
2,28-08-17,29-08-17,Bet Shean,15,8,9,14,8
1,29-08-17,29-08-17,Bet Shean,15,9,10,14,8
2,28-08-17,29-08-17,Elat,8,10,14,17,10
1,29-08-17,29-08-17,Elat,8,10,13,16,10
2,28-08-17,29-08-17,En Gedi,20,8,4,10,8
1,29-08-17,29-08-17,En Gedi,20,8,5,12,9
2,28-08-17,29-08-17,Haifa,8,7,10,11,8
1,29-08-17,29-08-17,Haifa,8,7,10,10,9
2,28-08-17,29-08-17,Jerusalem,12,10,10,11,9
1,29-08-17,29-08-17,Jerusalem,12,10,10,12,7
2,28-08-17,29-08-17,Lod,10,7,7,10,8
1,29-08-17,29-08-17,Lod,10,7,7,10,8
2,28-08-17,29-08-17,Mizpe Ramon,10,9,10,12,8
1,29-08-17,29-08-17,Mizpe Ramon,10,10,10,14,8
2,28-08-17,29-08-17,Nazareth,15,9,11,14,11
1,29-08-17,29-08-17,Nazareth,15,9,12,13,11
2,28-08-17,29-08-17,Qazrin,11,9,10,11,10
1,29-08-17,29-08-17,Qazrin,11,8,11,10,10
2,28-08-17,29-08-17,Tel Aviv,9,7,8,9,6
1,29-08-17,29-08-17,Tel Aviv,9,7,7,10,8
2,28-08-17,29-08-17,Tiberias,13,10,8,17,12
1,29-08-17,29-08-17,Tiberias,13,10,11,17,11
2,28-08-17,29-08-17,Zefat,16,6,4,12,12
1,29-08-17,29-08-17,Zefat,16,6,4,13,11
2,29-08-17,30-08-17,Afula,10,9,9,11,10
1,30-08-17,30-08-17,Afula,10,9,10,12,10
2,29-08-17,30-08-17,Ashdod,8,9,10,8,8
1,30-08-17,30-08-17,Ashdod,8,9,10,10,9
2,29-08-17,30-08-17,Beer Sheva,8,8,9,13,9
1,30-08-17,30-08-17,Beer Sheva,7,8,10,14,10
2,29-08-17,30-08-17,Bet Shean,15,9,8,13,8
1,30-08-17,30-08-17,Bet Shean,15,9,9,14,8
2,29-08-17,30-08-17,Elat,9,10,15,16,9
1,30-08-17,30-08-17,Elat,9,10,14,17,10
2,29-08-17,30-08-17,En Gedi,9,9,7,9,11
1,30-08-17,30-08-17,En Gedi,9,10,7,15,11
2,29-08-17,30-08-17,Haifa,7,8,10,9,8
1,30-08-17,30-08-17,Haifa,7,8,9,10,9
2,29-08-17,30-08-17,Jerusalem,10,11,9,13,8
1,30-08-17,30-08-17,Jerusalem,10,11,9,13,8
2,29-08-17,30-08-17,Lod,7,8,8,10,9
1,30-08-17,30-08-17,Lod,7,8,9,10,8
2,29-08-17,30-08-17,Mizpe Ramon,11,11,9,14,7
1,30-08-17,30-08-17,Mizpe Ramon,11,11,9,13,8
2,29-08-17,30-08-17,Nazareth,15,10,11,13,11
1,30-08-17,30-08-17,Nazareth,15,10,12,14,10
2,29-08-17,30-08-17,Qazrin,11,9,9,10,10
1,30-08-17,30-08-17,Qazrin,11,9,9,9,9
2,29-08-17,30-08-17,Tel Aviv,7,8,8,9,8
1,30-08-17,30-08-17,Tel Aviv,7,8,9,9,10
2,29-08-17,30-08-17,Tiberias,14,10,7,9,11
1,30-08-17,30-08-17,Tiberias,14,10,9,17,10
2,29-08-17,30-08-17,Zefat,11,7,5,12,11
1,30-08-17,30-08-17,Zefat,11,7,5,14,10
2,30-08-17,31-08-17,Afula,9,9,12,13,12
1,31-08-17,31-08-17,Afula,9,9,10,12,11
2,30-08-17,31-08-17,Ashdod,9,6,7,10,10
1,31-08-17,31-08-17,Ashdod,9,7,7,9,7
2,30-08-17,31-08-17,Beer Sheva,8,9,12,15,9
1,31-08-17,31-08-17,Beer Sheva,8,9,10,14,9
2,30-08-17,31-08-17,Bet Shean,19,9,11,15,8
1,31-08-17,31-08-17,Bet Shean,19,9,9,15,9
2,30-08-17,31-08-17,Elat,9,10,15,17,14
1,31-08-17,31-08-17,Elat,9,10,15,16,12
2,30-08-17,31-08-17,En Gedi,18,10,4,12,8
1,31-08-17,31-08-17,En Gedi,18,9,4,17,10
2,30-08-17,31-08-17,Haifa,8,7,8,10,9
1,31-08-17,31-08-17,Haifa,8,7,6,12,7
2,30-08-17,31-08-17,Jerusalem,10,11,11,14,10
1,31-08-17,31-08-17,Jerusalem,10,11,11,14,9
2,30-08-17,31-08-17,Lod,8,8,8,11,9
1,31-08-17,31-08-17,Lod,8,8,8,10,8
2,30-08-17,31-08-17,Mizpe Ramon,12,13,11,18,10
1,31-08-17,31-08-17,Mizpe Ramon,12,13,11,17,9
2,30-08-17,31-08-17,Nazareth,16,10,13,15,12
1,31-08-17,31-08-17,Nazareth,16,10,13,14,12
2,30-08-17,31-08-17,Qazrin,10,10,10,13,12
1,31-08-17,31-08-17,Qazrin,10,10,10,14,10
2,30-08-17,31-08-17,Tel Aviv,8,7,7,8,9
1,31-08-17,31-08-17,Tel Aviv,8,7,7,10,7
2,30-08-17,31-08-17,Tiberias,13,10,2,5,12
1,31-08-17,31-08-17,Tiberias,13,10,2,12,12
2,30-08-17,31-08-17,Zefat,9,7,10,16,12
1,31-08-17,31-08-17,Zefat,9,7,8,15,12
2,31-08-17,01-09-17,Afula,11,10,14,15,13
1,01-09-17,01-09-17,Afula,11,10,13,13,12
2,31-08-17,01-09-17,Ashdod,6,11,13,17,9
1,01-09-17,01-09-17,Ashdod,7,11,13,17,9
2,31-08-17,01-09-17,Beer Sheva,9,10,14,16,13
1,01-09-17,01-09-17,Beer Sheva,9,10,13,16,12
2,31-08-17,01-09-17,Bet Shean,15,9,12,17,11
1,01-09-17,01-09-17,Bet Shean,15,10,13,15,10
2,31-08-17,01-09-17,Elat,8,12,18,19,16
1,01-09-17,01-09-17,Elat,8,12,19,20,16
2,31-08-17,01-09-17,En Gedi,23,10,6,19,9
1,01-09-17,01-09-17,En Gedi,23,9,7,20,8
2,31-08-17,01-09-17,Haifa,7,10,12,11,9
1,01-09-17,01-09-17,Haifa,7,9,11,14,10
2,31-08-17,01-09-17,Jerusalem,10,13,14,15,12
1,01-09-17,01-09-17,Jerusalem,10,13,14,17,12
2,31-08-17,01-09-17,Lod,8,10,12,14,11
1,01-09-17,01-09-17,Lod,8,10,11,12,10
2,31-08-17,01-09-17,Mizpe Ramon,10,14,14,19,12
1,01-09-17,01-09-17,Mizpe Ramon,10,14,13,19,12
2,31-08-17,01-09-17,Nazareth,16,11,15,16,13
1,01-09-17,01-09-17,Nazareth,16,11,14,15,12
2,31-08-17,01-09-17,Qazrin,11,9,10,16,10
1,01-09-17,01-09-17,Qazrin,11,10,14,15,10
2,31-08-17,01-09-17,Tel Aviv,7,10,12,13,10
1,01-09-17,01-09-17,Tel Aviv,7,10,12,15,9
2,31-08-17,01-09-17,Tiberias,14,9,9,16,12
1,01-09-17,01-09-17,Tiberias,14,10,6,15,12
2,31-08-17,01-09-17,Zefat,13,9,12,20,12
1,01-09-17,01-09-17,Zefat,13,8,12,18,12
2,01-09-17,02-09-17,Afula,10,9,11,15,11
1,02-09-17,02-09-17,Afula,10,9,12,13,12
2,01-09-17,02-09-17,Ashdod,11,13,12,14,13
1,02-09-17,02-09-17,Ashdod,11,13,12,14,12
2,01-09-17,02-09-17,Beer Sheva,10,10,13,14,12
1,02-09-17,02-09-17,Beer Sheva,10,10,12,14,12
2,01-09-17,02-09-17,Bet Shean,18,8,8,17,9
1,02-09-17,02-09-17,Bet Shean,18,8,9,16,10
2,01-09-17,02-09-17,Elat,10,14,18,19,12
1,02-09-17,02-09-17,Elat,10,14,18,19,11
2,01-09-17,02-09-17,En Gedi,17,10,11,16,9
1,02-09-17,02-09-17,En Gedi,17,11,11,15,10
2,01-09-17,02-09-17,Haifa,10,9,10,11,11
1,02-09-17,02-09-17,Haifa,9,9,10,11,11
2,01-09-17,02-09-17,Jerusalem,12,11,7,12,9
1,02-09-17,02-09-17,Jerusalem,12,11,7,13,8
2,01-09-17,02-09-17,Lod,10,9,10,12,10
1,02-09-17,02-09-17,Lod,10,9,9,12,10
2,01-09-17,02-09-17,Mizpe Ramon,13,13,12,17,10
1,02-09-17,02-09-17,Mizpe Ramon,13,13,13,17,9
2,01-09-17,02-09-17,Nazareth,16,11,12,14,11
1,02-09-17,02-09-17,Nazareth,16,11,13,15,11
2,01-09-17,02-09-17,Qazrin,11,6,9,13,8
1,02-09-17,02-09-17,Qazrin,11,7,8,13,8
2,01-09-17,02-09-17,Tel Aviv,10,11,10,12,11
1,02-09-17,02-09-17,Tel Aviv,10,11,10,12,11
2,01-09-17,02-09-17,Tiberias,13,7,4,10,10
1,02-09-17,02-09-17,Tiberias,13,7,4,16,11
2,01-09-17,02-09-17,Zefat,13,8,5,14,10
1,02-09-17,02-09-17,Zefat,13,9,6,14,11
2,02-09-17,03-09-17,Afula,10,9,14,15,6
1,03-09-17,03-09-17,Afula,10,10,13,15,10
2,02-09-17,03-09-17,Ashdod,13,12,14,14,11
1,03-09-17,03-09-17,Ashdod,13,12,13,14,11
2,02-09-17,03-09-17,Beer Sheva,10,9,13,13,11
1,03-09-17,03-09-17,Beer Sheva,10,10,12,13,10
2,02-09-17,03-09-17,Bet Shean,16,7,8,17,8
1,03-09-17,03-09-17,Bet Shean,16,8,9,18,8
2,02-09-17,03-09-17,Elat,12,10,10,15,8
1,03-09-17,03-09-17,Elat,12,9,10,16,8
2,02-09-17,03-09-17,En Gedi,11,7,5,5,4
1,03-09-17,03-09-17,En Gedi,11,8,5,14,3
2,02-09-17,03-09-17,Haifa,9,10,12,11,11
1,03-09-17,03-09-17,Haifa,9,10,10,11,11
2,02-09-17,03-09-17,Jerusalem,9,11,7,11,7
1,03-09-17,03-09-17,Jerusalem,9,11,8,12,7
2,02-09-17,03-09-17,Lod,9,9,11,11,9
1,03-09-17,03-09-17,Lod,9,9,10,12,10
2,02-09-17,03-09-17,Mizpe Ramon,14,13,10,15,9
1,03-09-17,03-09-17,Mizpe Ramon,14,14,10,17,7
2,02-09-17,03-09-17,Nazareth,16,11,12,14,9
1,03-09-17,03-09-17,Nazareth,16,11,13,14,9
2,02-09-17,03-09-17,Qazrin,8,7,9,12,6
1,03-09-17,03-09-17,Qazrin,8,6,9,13,7
2,02-09-17,03-09-17,Tel Aviv,11,10,13,12,10
1,03-09-17,03-09-17,Tel Aviv,11,10,11,11,10
2,02-09-17,03-09-17,Tiberias,11,7,2,6,7
1,03-09-17,03-09-17,Tiberias,11,7,4,17,7
2,02-09-17,03-09-17,Zefat,17,7,5,13,7
1,03-09-17,03-09-17,Zefat,17,8,4,14,7
2,03-09-17,04-09-17,Afula,11,9,12,13,11
1,04-09-17,04-09-17,Afula,11,9,12,13,12
2,03-09-17,04-09-17,Ashdod,12,9,9,11,11
1,04-09-17,04-09-17,Ashdod,12,9,9,9,9
2,03-09-17,04-09-17,Beer Sheva,9,9,10,12,11
1,04-09-17,04-09-17,Beer Sheva,10,9,9,11,10
2,03-09-17,04-09-17,Bet Shean,13,8,12,14,9
1,04-09-17,04-09-17,Bet Shean,13,9,11,14,10
2,03-09-17,04-09-17,Elat,8,9,11,16,9
1,04-09-17,04-09-17,Elat,8,9,11,16,6
2,03-09-17,04-09-17,En Gedi,10,6,4,9,3
1,04-09-17,04-09-17,En Gedi,10,6,6,15,5
2,03-09-17,04-09-17,Haifa,10,7,9,10,12
1,04-09-17,04-09-17,Haifa,10,7,9,10,13
2,03-09-17,04-09-17,Jerusalem,11,11,11,14,8
1,04-09-17,04-09-17,Jerusalem,11,12,10,12,6
2,03-09-17,04-09-17,Lod,9,8,8,11,9
1,04-09-17,04-09-17,Lod,9,8,7,10,8
2,03-09-17,04-09-17,Mizpe Ramon,11,14,12,17,10
1,04-09-17,04-09-17,Mizpe Ramon,11,13,12,16,9
2,03-09-17,04-09-17,Nazareth,18,10,13,13,10
1,04-09-17,04-09-17,Nazareth,18,10,13,13,9
2,03-09-17,04-09-17,Qazrin,7,9,11,10,6
1,04-09-17,04-09-17,Qazrin,7,9,10,11,7
2,03-09-17,04-09-17,Tel Aviv,10,8,8,9,10
1,04-09-17,04-09-17,Tel Aviv,10,8,9,9,9
2,03-09-17,04-09-17,Tiberias,5,10,13,7,7
1,04-09-17,04-09-17,Tiberias,5,10,6,17,9
2,03-09-17,04-09-17,Zefat,12,6,4,12,7
1,04-09-17,04-09-17,Zefat,12,5,5,14,9
2,04-09-17,05-09-17,Afula,9,9,12,14,13
1,05-09-17,05-09-17,Afula,9,10,13,13,13
2,04-09-17,05-09-17,Ashdod,9,9,10,10,10
1,05-09-17,05-09-17,Ashdod,9,9,10,10,10
2,04-09-17,05-09-17,Beer Sheva,9,10,11,13,10
1,05-09-17,05-09-17,Beer Sheva,9,10,12,12,11
2,04-09-17,05-09-17,Bet Shean,13,8,12,15,11
1,05-09-17,05-09-17,Bet Shean,13,9,13,15,12
2,04-09-17,05-09-17,Elat,8,11,16,17,9
1,05-09-17,05-09-17,Elat,8,11,16,18,10
2,04-09-17,05-09-17,En Gedi,14,7,5,10,6
1,05-09-17,05-09-17,En Gedi,14,7,5,9,5
2,04-09-17,05-09-17,Haifa,7,7,10,11,9
1,05-09-17,05-09-17,Haifa,7,8,9,10,8
2,04-09-17,05-09-17,Jerusalem,12,12,13,14,10
1,05-09-17,05-09-17,Jerusalem,12,12,12,14,12
2,04-09-17,05-09-17,Lod,8,8,10,11,10
1,05-09-17,05-09-17,Lod,8,9,10,11,10
2,04-09-17,05-09-17,Mizpe Ramon,11,13,12,17,12
1,05-09-17,05-09-17,Mizpe Ramon,11,13,12,17,12
2,04-09-17,05-09-17,Nazareth,16,10,13,14,9
1,05-09-17,05-09-17,Nazareth,16,11,14,15,9
2,04-09-17,05-09-17,Qazrin,9,9,13,13,8
1,05-09-17,05-09-17,Qazrin,9,10,10,13,9
2,04-09-17,05-09-17,Tel Aviv,8,8,9,9,9
1,05-09-17,05-09-17,Tel Aviv,8,8,9,9,9
2,04-09-17,05-09-17,Tiberias,11,11,16,6,12
1,05-09-17,05-09-17,Tiberias,11,11,10,10,13
2,04-09-17,05-09-17,Zefat,9,7,5,15,12
1,05-09-17,05-09-17,Zefat,9,8,8,15,13
2,05-09-17,06-09-17,Afula,12,10,14,13,13
1,06-09-17,06-09-17,Afula,12,10,13,13,13
2,05-09-17,06-09-17,Ashdod,9,9,10,10,9
1,06-09-17,06-09-17,Ashdod,9,9,10,10,9
2,05-09-17,06-09-17,Beer Sheva,10,10,10,13,11
1,06-09-17,06-09-17,Beer Sheva,10,10,11,14,11
2,05-09-17,06-09-17,Bet Shean,15,10,12,13,11
1,06-09-17,06-09-17,Bet Shean,15,9,12,14,11
2,05-09-17,06-09-17,Elat,10,11,16,18,12
1,06-09-17,06-09-17,Elat,10,12,16,16,13
2,05-09-17,06-09-17,En Gedi,14,8,5,12,10
1,06-09-17,06-09-17,En Gedi,14,9,6,16,10
2,05-09-17,06-09-17,Haifa,7,8,11,11,9
1,06-09-17,06-09-17,Haifa,8,9,11,12,8
2,05-09-17,06-09-17,Jerusalem,12,13,15,17,12
1,06-09-17,06-09-17,Jerusalem,12,13,15,17,13
2,05-09-17,06-09-17,Lod,8,10,10,10,10
1,06-09-17,06-09-17,Lod,9,10,10,11,10
2,05-09-17,06-09-17,Mizpe Ramon,12,13,12,18,11
1,06-09-17,06-09-17,Mizpe Ramon,12,14,13,18,12
2,05-09-17,06-09-17,Nazareth,16,10,14,14,9
1,06-09-17,06-09-17,Nazareth,16,10,14,15,10
2,05-09-17,06-09-17,Qazrin,9,12,14,14,11
1,06-09-17,06-09-17,Qazrin,10,11,14,16,11
2,05-09-17,06-09-17,Tel Aviv,8,9,9,8,9
1,06-09-17,06-09-17,Tel Aviv,8,8,10,9,8
2,05-09-17,06-09-17,Tiberias,11,11,17,19,13
1,06-09-17,06-09-17,Tiberias,11,10,17,14,14
2,05-09-17,06-09-17,Zefat,14,7,8,14,13
1,06-09-17,06-09-17,Zefat,14,7,7,16,14
2,06-09-17,07-09-17,Afula,12,9,11,12,9
1,07-09-17,07-09-17,Afula,12,9,11,13,9
2,06-09-17,07-09-17,Ashdod,9,10,9,12,9
1,07-09-17,07-09-17,Ashdod,9,10,9,12,9
2,06-09-17,07-09-17,Beer Sheva,10,9,9,13,10
1,07-09-17,07-09-17,Beer Sheva,10,9,9,12,9
2,06-09-17,07-09-17,Bet Shean,18,9,9,15,6
1,07-09-17,07-09-17,Bet Shean,18,7,10,13,6
2,06-09-17,07-09-17,Elat,10,12,17,19,11
1,07-09-17,07-09-17,Elat,10,12,17,17,11
2,06-09-17,07-09-17,En Gedi,18,10,10,8,10
1,07-09-17,07-09-17,En Gedi,18,10,10,11,9
2,06-09-17,07-09-17,Haifa,8,8,10,10,9
1,07-09-17,07-09-17,Haifa,9,8,9,10,9
2,06-09-17,07-09-17,Jerusalem,15,10,9,11,6
1,07-09-17,07-09-17,Jerusalem,15,11,9,14,5
2,06-09-17,07-09-17,Lod,10,8,8,12,8
1,07-09-17,07-09-17,Lod,10,8,8,11,8
2,06-09-17,07-09-17,Mizpe Ramon,12,12,10,15,8
1,07-09-17,07-09-17,Mizpe Ramon,12,12,10,15,7
2,06-09-17,07-09-17,Nazareth,17,10,12,13,10
1,07-09-17,07-09-17,Nazareth,17,10,12,14,10
2,06-09-17,07-09-17,Qazrin,12,7,10,11,9
1,07-09-17,07-09-17,Qazrin,11,8,10,13,9
2,06-09-17,07-09-17,Tel Aviv,9,10,9,9,9
1,07-09-17,07-09-17,Tel Aviv,8,10,10,10,9
2,06-09-17,07-09-17,Tiberias,14,8,12,5,10
1,07-09-17,07-09-17,Tiberias,14,10,13,14,10
2,06-09-17,07-09-17,Zefat,15,7,5,13,10
1,07-09-17,07-09-17,Zefat,15,7,5,14,10
2,07-09-17,08-09-17,Afula,9,10,12,16,7
1,08-09-17,08-09-17,Afula,9,10,13,15,8
2,07-09-17,08-09-17,Ashdod,10,14,14,15,12
1,08-09-17,08-09-17,Ashdod,10,14,13,15,13
2,07-09-17,08-09-17,Beer Sheva,9,10,12,14,10
1,08-09-17,08-09-17,Beer Sheva,9,10,12,13,10
2,07-09-17,08-09-17,Bet Shean,17,9,7,15,4
1,08-09-17,08-09-17,Bet Shean,17,9,7,16,3
2,07-09-17,08-09-17,Elat,10,10,14,17,7
1,08-09-17,08-09-17,Elat,10,10,14,15,8
2,07-09-17,08-09-17,En Gedi,16,9,10,9,8
1,08-09-17,08-09-17,En Gedi,16,9,9,11,7
2,07-09-17,08-09-17,Haifa,8,11,12,12,15
1,08-09-17,08-09-17,Haifa,8,11,12,12,14
2,07-09-17,08-09-17,Jerusalem,10,10,8,10,4
1,08-09-17,08-09-17,Jerusalem,10,10,7,10,4
2,07-09-17,08-09-17,Lod,8,10,10,12,9
1,08-09-17,08-09-17,Lod,8,10,10,12,10
