Time,Basis date,Validity date,City,Persist. value,EC,CO,C3,OH
1,03-07-17,03-07-17,Tiberias,42,42,42,41,39
2,02-07-17,03-07-17,Zefat,37,40,40,37,39
1,03-07-17,03-07-17,Zefat,37,40,40,35,38
2,03-07-17,04-07-17,Afula,39,38,35,36,37
1,04-07-17,04-07-17,Afula,39,37,35,36,38
2,03-07-17,04-07-17,Ashdod,31,31,31,31,30
1,04-07-17,04-07-17,Ashdod,31,30,31,28,30
2,03-07-17,04-07-17,Beer Sheva,42,37,36,36,35
1,04-07-17,04-07-17,Beer Sheva,42,37,37,36,36
2,03-07-17,04-07-17,Bet Shean,43,43,40,42,39
1,04-07-17,04-07-17,Bet Shean,43,43,41,41,39
2,03-07-17,04-07-17,Elat,41,43,45,45,43
1,04-07-17,04-07-17,Elat,41,43,45,46,43
2,03-07-17,04-07-17,En Gedi,42,39,41,42,43
1,04-07-17,04-07-17,En Gedi,42,40,41,41,44
2,03-07-17,04-07-17,Haifa,35,33,31,31,33
1,04-07-17,04-07-17,Haifa,35,33,32,32,33
2,03-07-17,04-07-17,Jerusalem,37,36,35,33,34
1,04-07-17,04-07-17,Jerusalem,37,35,35,33,35
2,03-07-17,04-07-17,Lod,37,35,34,34,34
1,04-07-17,04-07-17,Lod,37,35,35,34,34
2,03-07-17,04-07-17,Mizpe Ramon,40,36,37,35,36
1,04-07-17,04-07-17,Mizpe Ramon,40,36,37,35,37
2,03-07-17,04-07-17,Nazareth,34,34,32,33,33
1,04-07-17,04-07-17,Nazareth,34,34,32,34,33
2,03-07-17,04-07-17,Qazrin,39,39,37,36,37
1,04-07-17,04-07-17,Qazrin,39,38,37,37,37
2,03-07-17,04-07-17,Tel Aviv,33,31,31,31,32
1,04-07-17,04-07-17,Tel Aviv,33,31,32,32,33
2,03-07-17,04-07-17,Tiberias,43,41,40,38,38
1,04-07-17,04-07-17,Tiberias,43,40,40,40,39
2,03-07-17,04-07-17,Zefat,37,39,38,37,37
1,04-07-17,04-07-17,Zefat,37,38,40,37,37
2,04-07-17,05-07-17,Afula,39,35,33,34,34
1,05-07-17,05-07-17,Afula,39,34,33,33.67,34
2,04-07-17,05-07-17,Ashdod,31,30,30,30,29
1,05-07-17,05-07-17,Ashdod,31,30,30,29.67,29
2,04-07-17,05-07-17,Beer Sheva,38,34,32,33,33
1,05-07-17,05-07-17,Beer Sheva,38,34,32,32.67,32
2,04-07-17,05-07-17,Bet Shean,42,39,37,39,37
1,05-07-17,05-07-17,Bet Shean,42,39,38,38,37
2,04-07-17,05-07-17,Elat,44,38,40,41,39
1,05-07-17,05-07-17,Elat,44,38,40,39,39
2,04-07-17,05-07-17,En Gedi,44,36,37,39,39
1,05-07-17,05-07-17,En Gedi,44,36,37,37.67,40
2,04-07-17,05-07-17,Haifa,34,30,29,29,30
1,05-07-17,05-07-17,Haifa,34,30,30,29.67,29
2,04-07-17,05-07-17,Jerusalem,36,32,31,31,32
1,05-07-17,05-07-17,Jerusalem,36,32,31,31.33,31
2,04-07-17,05-07-17,Lod,35,33,31,31,32
1,05-07-17,05-07-17,Lod,35,33,31,31.67,31
2,04-07-17,05-07-17,Mizpe Ramon,39,32,32,32,33
1,05-07-17,05-07-17,Mizpe Ramon,39,32,32,32.33,33
2,04-07-17,05-07-17,Nazareth,35,31,29,31,30
1,05-07-17,05-07-17,Nazareth,35,30,30,29.67,29
2,04-07-17,05-07-17,Qazrin,38,35,34,33,34
1,05-07-17,05-07-17,Qazrin,38,35,34,34.33,34
2,04-07-17,05-07-17,Tel Aviv,33,30,30,30,31
1,05-07-17,05-07-17,Tel Aviv,33,31,30,30.67,31
2,04-07-17,05-07-17,Tiberias,43,37,38,36,34
1,05-07-17,05-07-17,Tiberias,43,37,38,36.33,34
2,04-07-17,05-07-17,Zefat,37,36,36,33,34
1,05-07-17,05-07-17,Zefat,37,36,36,35.33,34
2,05-07-17,06-07-17,Afula,35,32,30,32,32
1,06-07-17,06-07-17,Afula,35,31,31,31,32
2,05-07-17,06-07-17,Ashdod,31,30,27,31,29
1,06-07-17,06-07-17,Ashdod,31,29,28,28,29
2,05-07-17,06-07-17,Beer Sheva,35,32,29,32,30
1,06-07-17,06-07-17,Beer Sheva,35,31,28,31,31
2,05-07-17,06-07-17,Bet Shean,39,36,34,37,34
1,06-07-17,06-07-17,Bet Shean,39,36,35,35,34
2,05-07-17,06-07-17,Elat,42,36,37,40,36
1,06-07-17,06-07-17,Elat,42,36,38,39,36
2,05-07-17,06-07-17,En Gedi,40,35,35,37,36
1,06-07-17,06-07-17,En Gedi,40,35,35,37,37
2,05-07-17,06-07-17,Haifa,29,30,28,29,28
1,06-07-17,06-07-17,Haifa,29,29,28,28,29
2,05-07-17,06-07-17,Jerusalem,32,30,27,28,29
1,06-07-17,06-07-17,Jerusalem,32,29,28,28,29
2,05-07-17,06-07-17,Lod,32,31,28,31,30
1,06-07-17,06-07-17,Lod,32,31,29,30,30
2,05-07-17,06-07-17,Mizpe Ramon,34,30,29,30,30
1,06-07-17,06-07-17,Mizpe Ramon,34,29,29,29,31
2,05-07-17,06-07-17,Nazareth,30,29,28,30,28
1,06-07-17,06-07-17,Nazareth,30,28,28,28,29
2,05-07-17,06-07-17,Qazrin,35,32,30,32,31
1,06-07-17,06-07-17,Qazrin,35,31,31,30,31
2,05-07-17,06-07-17,Tel Aviv,30,30,28,30,30
1,06-07-17,06-07-17,Tel Aviv,30,30,29,29,30
2,05-07-17,06-07-17,Tiberias,39,35,35,37,31
1,06-07-17,06-07-17,Tiberias,39,34,35,34,31
2,05-07-17,06-07-17,Zefat,32,33,33,30,31
1,06-07-17,06-07-17,Zefat,32,32,33,30,31
2,06-07-17,07-07-17,Afula,33,32,31,32,33
1,07-07-17,07-07-17,Afula,33,32,31,32,32
2,06-07-17,07-07-17,Ashdod,30,29,30,30,29
1,07-07-17,07-07-17,Ashdod,30,29,29,28,29
2,06-07-17,07-07-17,Beer Sheva,32,31,30,31,31
1,07-07-17,07-07-17,Beer Sheva,32,31,30,31,31
2,06-07-17,07-07-17,Bet Shean,36,36,36,36,33
1,07-07-17,07-07-17,Bet Shean,36,36,35,36,34
2,06-07-17,07-07-17,Elat,40,36,36,39,34
1,07-07-17,07-07-17,Elat,40,35,36,38,35
2,06-07-17,07-07-17,En Gedi,38,34,36,38,36
1,07-07-17,07-07-17,En Gedi,38,34,36,36,36
2,06-07-17,07-07-17,Haifa,28,30,28,30,28
1,07-07-17,07-07-17,Haifa,28,29,28,29,28
2,06-07-17,07-07-17,Jerusalem,29,29,28,29,29
1,07-07-17,07-07-17,Jerusalem,29,29,28,28,29
2,06-07-17,07-07-17,Lod,31,31,30,31,31
1,07-07-17,07-07-17,Lod,31,31,30,31,31
2,06-07-17,07-07-17,Mizpe Ramon,31,29,28,29,29
1,07-07-17,07-07-17,Mizpe Ramon,31,29,28,29,30
2,06-07-17,07-07-17,Nazareth,29,29,28,30,28
1,07-07-17,07-07-17,Nazareth,29,29,28,29,28
2,06-07-17,07-07-17,Qazrin,32,32,30,31,30
1,07-07-17,07-07-17,Qazrin,32,32,30,31,31
2,06-07-17,07-07-17,Tel Aviv,29,30,30,30,30
1,07-07-17,07-07-17,Tel Aviv,29,30,30,30,30
2,06-07-17,07-07-17,Tiberias,37,35,34,38,30
1,07-07-17,07-07-17,Tiberias,37,34,36,34,30
2,06-07-17,07-07-17,Zefat,30,32,31,30,30
1,07-07-17,07-07-17,Zefat,30,32,32,32,31
2,07-07-17,08-07-17,Afula,33,34,32,34,33
1,08-07-17,08-07-17,Afula,33,34,33,35,34
2,07-07-17,08-07-17,Ashdod,31,30,30,30,29
1,08-07-17,08-07-17,Ashdod,31,30,29,28,30
2,07-07-17,08-07-17,Beer Sheva,32,34,33,34,33
1,08-07-17,08-07-17,Beer Sheva,32,35,33,34,33
2,07-07-17,08-07-17,Bet Shean,36,38,38,37,36
1,08-07-17,08-07-17,Bet Shean,36,39,38,38,36
2,07-07-17,08-07-17,Elat,39,36,38,38,36
1,08-07-17,08-07-17,Elat,39,36,38,38,37
2,07-07-17,08-07-17,En Gedi,39,36,35,37,37
1,08-07-17,08-07-17,En Gedi,39,36,35,38,37
2,07-07-17,08-07-17,Haifa,28,30,27,30,29
1,08-07-17,08-07-17,Haifa,28,30,29,31,29
2,07-07-17,08-07-17,Jerusalem,28,32,31,30,31
1,08-07-17,08-07-17,Jerusalem,28,32,31,31,31
2,07-07-17,08-07-17,Lod,31,33,31,32,32
1,08-07-17,08-07-17,Lod,31,33,31,33,32
2,07-07-17,08-07-17,Mizpe Ramon,31,32,32,31,32
1,08-07-17,08-07-17,Mizpe Ramon,31,32,32,31,32
2,07-07-17,08-07-17,Nazareth,29,30,29,31,29
1,08-07-17,08-07-17,Nazareth,29,31,29,31,29
2,07-07-17,08-07-17,Qazrin,32,34,33,33,33
1,08-07-17,08-07-17,Qazrin,32,35,33,33,33
2,07-07-17,08-07-17,Tel Aviv,30,31,30,30,31
1,08-07-17,08-07-17,Tel Aviv,30,31,30,31,31
2,07-07-17,08-07-17,Tiberias,37,37,37,36,32
1,08-07-17,08-07-17,Tiberias,37,37,37,35,32
2,07-07-17,08-07-17,Zefat,30,34,34,31,33
1,08-07-17,08-07-17,Zefat,30,35,34,31,33
2,08-07-17,09-07-17,Afula,34,36,34,35,36
1,09-07-17,09-07-17,Afula,34,36,36,36,36
2,08-07-17,09-07-17,Ashdod,30,31,30,30,29
1,09-07-17,09-07-17,Ashdod,30,31,30,28,29
2,08-07-17,09-07-17,Beer Sheva,35,35,34,35,34
1,09-07-17,09-07-17,Beer Sheva,35,35,34,35,34
2,08-07-17,09-07-17,Bet Shean,38,40,40,40,38
1,09-07-17,09-07-17,Bet Shean,38,40,40,39,38
2,08-07-17,09-07-17,Elat,40,38,40,39,39
1,09-07-17,09-07-17,Elat,40,38,40,40,38
2,08-07-17,09-07-17,En Gedi,39,37,38,38,39
1,09-07-17,09-07-17,En Gedi,39,37,38,39,39
2,08-07-17,09-07-17,Haifa,29,32,30,30,30
1,09-07-17,09-07-17,Haifa,29,32,30,30,30
2,08-07-17,09-07-17,Jerusalem,30,33,33,33,32
1,09-07-17,09-07-17,Jerusalem,30,33,33,31,32
2,08-07-17,09-07-17,Lod,32,34,33,33,33
1,09-07-17,09-07-17,Lod,32,34,32,32,33
2,08-07-17,09-07-17,Mizpe Ramon,33,33,35,33,33
1,09-07-17,09-07-17,Mizpe Ramon,33,33,35,33,33
2,08-07-17,09-07-17,Nazareth,29,33,30,31,30
1,09-07-17,09-07-17,Nazareth,29,32,30,31,30
2,08-07-17,09-07-17,Qazrin,33,36,35,34,34
1,09-07-17,09-07-17,Qazrin,33,35,35,34,34
2,08-07-17,09-07-17,Tel Aviv,30,32,31,31,32
1,09-07-17,09-07-17,Tel Aviv,30,31,31,31,32
2,08-07-17,09-07-17,Tiberias,39,39,38,36,34
1,09-07-17,09-07-17,Tiberias,39,39,38,37,34
2,08-07-17,09-07-17,Zefat,31,36,36,33,34
1,09-07-17,09-07-17,Zefat,31,36,35,32,34
2,09-07-17,10-07-17,Afula,36,37,37,35,37
1,10-07-17,10-07-17,Afula,36,36,37,35,36
2,09-07-17,10-07-17,Ashdod,30,31,30,31,30
1,10-07-17,10-07-17,Ashdod,30,31,30,28,30
2,09-07-17,10-07-17,Beer Sheva,36,36,34,36,35
1,10-07-17,10-07-17,Beer Sheva,36,36,35,35,34
2,09-07-17,10-07-17,Bet Shean,40,42,42,40,40
1,10-07-17,10-07-17,Bet Shean,40,41,42,40,40
2,09-07-17,10-07-17,Elat,42,39,41,41,40
1,10-07-17,10-07-17,Elat,42,39,41,41,39
2,09-07-17,10-07-17,En Gedi,41,39,40,43,41
1,10-07-17,10-07-17,En Gedi,41,38,40,40,40
2,09-07-17,10-07-17,Haifa,30,32,31,31,32
1,10-07-17,10-07-17,Haifa,30,32,31,31,32
2,09-07-17,10-07-17,Jerusalem,33,35,35,33,34
1,10-07-17,10-07-17,Jerusalem,33,34,35,32,33
2,09-07-17,10-07-17,Lod,33,36,33,33,34
1,10-07-17,10-07-17,Lod,33,35,34,34,33
2,09-07-17,10-07-17,Mizpe Ramon,34,34,34,34,35
1,10-07-17,10-07-17,Mizpe Ramon,34,34,34,34,34
2,09-07-17,10-07-17,Nazareth,33,34,32,32,32
1,10-07-17,10-07-17,Nazareth,32,33,32,33,32
2,09-07-17,10-07-17,Qazrin,36,38,37,37,37
1,10-07-17,10-07-17,Qazrin,36,38,38,36,37
2,09-07-17,10-07-17,Tel Aviv,31,32,31,31,32
1,10-07-17,10-07-17,Tel Aviv,31,32,32,32,32
2,09-07-17,10-07-17,Tiberias,40,40,40,39,37
1,10-07-17,10-07-17,Tiberias,40,40,40,39,37
2,09-07-17,10-07-17,Zefat,33,38,38,35,37
1,10-07-17,10-07-17,Zefat,33,37,38,35,37
2,10-07-17,11-07-17,Afula,37,38,37,36,38
1,11-07-17,11-07-17,Afula,37,37,37,36,38
2,10-07-17,11-07-17,Ashdod,31,32,31,32,31
1,11-07-17,11-07-17,Ashdod,31,32,31,29,31
2,10-07-17,11-07-17,Beer Sheva,37,37,35,36,35
1,11-07-17,11-07-17,Beer Sheva,37,37,35,36,36
2,10-07-17,11-07-17,Bet Shean,40,42,43,41,40
1,11-07-17,11-07-17,Bet Shean,40,41,42,41,41
2,10-07-17,11-07-17,Elat,42,40,42,43,41
1,11-07-17,11-07-17,Elat,42,40,41,43,40
2,10-07-17,11-07-17,En Gedi,42,40,43,43,42
1,11-07-17,11-07-17,En Gedi,42,40,40,42,42
2,10-07-17,11-07-17,Haifa,33,32,32,32,34
1,11-07-17,11-07-17,Haifa,33,32,32,32,34
2,10-07-17,11-07-17,Jerusalem,34,35,36,35,34
1,11-07-17,11-07-17,Jerusalem,34,35,36,34,35
2,10-07-17,11-07-17,Lod,34,36,35,34,34
1,11-07-17,11-07-17,Lod,34,36,35,35,35
2,10-07-17,11-07-17,Mizpe Ramon,35,35,35,34,35
1,11-07-17,11-07-17,Mizpe Ramon,35,35,35,34,35
2,10-07-17,11-07-17,Nazareth,32,35,33,33,34
1,11-07-17,11-07-17,Nazareth,32,34,33,34,34
2,10-07-17,11-07-17,Qazrin,38,39,39,38,38
1,11-07-17,11-07-17,Qazrin,38,38,38,37,38
2,10-07-17,11-07-17,Tel Aviv,31,32,32,32,33
1,11-07-17,11-07-17,Tel Aviv,31,33,32,33,34
2,10-07-17,11-07-17,Tiberias,41,41,41,40,38
1,11-07-17,11-07-17,Tiberias,41,40,40,41,38
2,10-07-17,11-07-17,Zefat,34,40,40,36,38
1,11-07-17,11-07-17,Zefat,34,39,39,36,39
2,11-07-17,12-07-17,Afula,37,36,36,36,37
1,12-07-17,12-07-17,Afula,37,36,35,35,36
2,11-07-17,12-07-17,Ashdod,31,31,31,31,30
1,12-07-17,12-07-17,Ashdod,31,30,31,28,30
2,11-07-17,12-07-17,Beer Sheva,37,35,34,35,34
1,12-07-17,12-07-17,Beer Sheva,37,35,34,35,34
2,11-07-17,12-07-17,Bet Shean,41,40,41,40,39
1,12-07-17,12-07-17,Bet Shean,41,40,40,40,39
2,11-07-17,12-07-17,Elat,42,39,41,41,41
1,12-07-17,12-07-17,Elat,42,39,41,41,40
2,11-07-17,12-07-17,En Gedi,43,38,39,43,40
1,12-07-17,12-07-17,En Gedi,43,37,39,42,41
2,11-07-17,12-07-17,Haifa,33,32,32,31,32
1,12-07-17,12-07-17,Haifa,33,31,32,31,32
2,11-07-17,12-07-17,Jerusalem,34,33,33,33,33
1,12-07-17,12-07-17,Jerusalem,34,33,33,32,33
2,11-07-17,12-07-17,Lod,35,34,34,33,34
1,12-07-17,12-07-17,Lod,35,34,34,33,34
2,11-07-17,12-07-17,Mizpe Ramon,34,33,34,33,34
1,12-07-17,12-07-17,Mizpe Ramon,34,33,34,33,34
2,11-07-17,12-07-17,Nazareth,32,32,31,32,32
1,12-07-17,12-07-17,Nazareth,32,32,31,32,32
2,11-07-17,12-07-17,Qazrin,38,37,36,35,37
1,12-07-17,12-07-17,Qazrin,38,36,36,35,36
2,11-07-17,12-07-17,Tel Aviv,32,32,32,31,33
1,12-07-17,12-07-17,Tel Aviv,32,31,31,31,33
2,11-07-17,12-07-17,Tiberias,41,39,39,39,37
1,12-07-17,12-07-17,Tiberias,41,38,40,38,36
2,11-07-17,12-07-17,Zefat,35,38,37,34,37
1,12-07-17,12-07-17,Zefat,35,37,37,33,37
2,12-07-17,13-07-17,Afula,36,35,35,34,35
1,13-07-17,13-07-17,Afula,36,35,34,35,35
2,12-07-17,13-07-17,Ashdod,31,31,30,30,30
1,13-07-17,13-07-17,Ashdod,31,30,31,28,30
2,12-07-17,13-07-17,Beer Sheva,36,35,34,35,34
1,13-07-17,13-07-17,Beer Sheva,36,35,34,35,34
2,12-07-17,13-07-17,Bet Shean,40,40,40,40,38
1,13-07-17,13-07-17,Bet Shean,40,40,40,40,37
2,12-07-17,13-07-17,Elat,42,40,42,42,40
1,13-07-17,13-07-17,Elat,42,39,41,41,40
2,12-07-17,13-07-17,En Gedi,40,37,38,39,41
1,13-07-17,13-07-17,En Gedi,40,37,38,39,40
2,12-07-17,13-07-17,Haifa,31,30,30,30,31
1,13-07-17,13-07-17,Haifa,31,29,30,31,30
2,12-07-17,13-07-17,Jerusalem,33,33,33,32,33
1,13-07-17,13-07-17,Jerusalem,33,33,33,32,32
2,12-07-17,13-07-17,Lod,33,33,33,33,33
1,13-07-17,13-07-17,Lod,33,34,33,33,32
2,12-07-17,13-07-17,Mizpe Ramon,34,34,35,34,35
1,13-07-17,13-07-17,Mizpe Ramon,34,34,35,34,35
2,12-07-17,13-07-17,Nazareth,30,32,33,33,31
1,13-07-17,13-07-17,Nazareth,30,32,32,33,30
2,12-07-17,13-07-17,Qazrin,36,35,34,34,34
1,13-07-17,13-07-17,Qazrin,36,35,34,34,34
2,12-07-17,13-07-17,Tel Aviv,31,31,31,30,32
1,13-07-17,13-07-17,Tel Aviv,31,31,31,31,32
2,12-07-17,13-07-17,Tiberias,40,39,39,38,35
1,13-07-17,13-07-17,Tiberias,40,38,39,37,35
2,12-07-17,13-07-17,Zefat,35,36,37,32,35
1,13-07-17,13-07-17,Zefat,35,35,36,33,35
2,13-07-17,14-07-17,Afula,36,37,36,36,36
1,14-07-17,14-07-17,Afula,36,37,35,35,36
2,13-07-17,14-07-17,Ashdod,31,31,31,31,30
1,14-07-17,14-07-17,Ashdod,31,31,31,28,30
2,13-07-17,14-07-17,Beer Sheva,37,37,36,37,36
1,14-07-17,14-07-17,Beer Sheva,37,38,36,36,36
2,13-07-17,14-07-17,Bet Shean,40,41,41,41,38
1,14-07-17,14-07-17,Bet Shean,40,41,42,41,39
2,13-07-17,14-07-17,Elat,43,41,43,40,40
1,14-07-17,14-07-17,Elat,43,41,43,43,41
2,13-07-17,14-07-17,En Gedi,41,39,39,42,41
1,14-07-17,14-07-17,En Gedi,41,38,39,41,41
2,13-07-17,14-07-17,Haifa,30,30,31,31,30
1,14-07-17,14-07-17,Haifa,30,30,31,31,31
2,13-07-17,14-07-17,Jerusalem,33,34,35,33,34
1,14-07-17,14-07-17,Jerusalem,33,34,35,33,33
2,13-07-17,14-07-17,Lod,33,35,34,34,34
1,14-07-17,14-07-17,Lod,33,35,34,34,34
2,13-07-17,14-07-17,Mizpe Ramon,36,35,37,36,36
1,14-07-17,14-07-17,Mizpe Ramon,36,36,37,36,36
2,13-07-17,14-07-17,Nazareth,32,33,31,33,31
1,14-07-17,14-07-17,Nazareth,32,32,31,32,31
2,13-07-17,14-07-17,Qazrin,35,37,35,35,35
1,14-07-17,14-07-17,Qazrin,35,37,35,34,36
2,13-07-17,14-07-17,Tel Aviv,31,31,31,31,32
1,14-07-17,14-07-17,Tel Aviv,31,31,31,31,33
2,13-07-17,14-07-17,Tiberias,39,40,41,39,36
1,14-07-17,14-07-17,Tiberias,39,39,40,40,36
2,13-07-17,14-07-17,Zefat,34,37,37,35,36
1,14-07-17,14-07-17,Zefat,34,37,37,33,36
2,14-07-17,15-07-17,Afula,37,38,36,37,37
1,15-07-17,15-07-17,Afula,37,37,36,36,37
2,14-07-17,15-07-17,Ashdod,31,31,31,30.67,30
1,15-07-17,15-07-17,Ashdod,31,31,31,29,30
2,14-07-17,15-07-17,Beer Sheva,39,37,37,37,37
1,15-07-17,15-07-17,Beer Sheva,39,38,36,36,37
2,14-07-17,15-07-17,Bet Shean,41,42,41,41,40
1,15-07-17,15-07-17,Bet Shean,41,41,42,41,39
2,14-07-17,15-07-17,Elat,42,41,44,42,41
1,15-07-17,15-07-17,Elat,42,41,43,43,41
2,14-07-17,15-07-17,En Gedi,42,39,41,40.67,42
1,15-07-17,15-07-17,En Gedi,42,38,39,41,42
2,14-07-17,15-07-17,Haifa,32,31,31,31.33,32
1,15-07-17,15-07-17,Haifa,32,33,31,31,31
2,14-07-17,15-07-17,Jerusalem,35,34,34,34,34
1,15-07-17,15-07-17,Jerusalem,35,34,34,33,34
2,14-07-17,15-07-17,Lod,35,36,34,35,35
1,15-07-17,15-07-17,Lod,35,36,34,34,35
2,14-07-17,15-07-17,Mizpe Ramon,37,35,36,35.67,36
1,15-07-17,15-07-17,Mizpe Ramon,37,35,36,35,36
2,14-07-17,15-07-17,Nazareth,33,34,31,32.33,32
1,15-07-17,15-07-17,Nazareth,33,33,32,33,31
2,14-07-17,15-07-17,Qazrin,38,37,37,36.67,36
1,15-07-17,15-07-17,Qazrin,38,36,37,36,35
2,14-07-17,15-07-17,Tel Aviv,31,31,31,31.67,33
1,15-07-17,15-07-17,Tel Aviv,31,32,31,31,33
2,14-07-17,15-07-17,Tiberias,42,40,40,39,37
1,15-07-17,15-07-17,Tiberias,42,40,41,39,37
2,14-07-17,15-07-17,Zefat,34,37,37,36.67,36
1,15-07-17,15-07-17,Zefat,34,36,36,34,35
2,15-07-17,16-07-17,Afula,39,39,39,38,38
1,16-07-17,16-07-17,Afula,39,39,38,38,38
2,15-07-17,16-07-17,Ashdod,31,33,33,32,32
1,16-07-17,16-07-17,Ashdod,31,32,32,29,31
2,15-07-17,16-07-17,Beer Sheva,38,39,39,39,38
1,16-07-17,16-07-17,Beer Sheva,38,39,39,38,38
2,15-07-17,16-07-17,Bet Shean,42,42,43,42,41
1,16-07-17,16-07-17,Bet Shean,42,42,43,41,41
2,15-07-17,16-07-17,Elat,42,41,43,43,41
1,16-07-17,16-07-17,Elat,42,41,43,43,41
2,15-07-17,16-07-17,En Gedi,42,39,40,40,42
1,16-07-17,16-07-17,En Gedi,42,39,40,41,42
2,15-07-17,16-07-17,Haifa,32,32,32,33,33
1,16-07-17,16-07-17,Haifa,32,32,32,33,32
2,15-07-17,16-07-17,Jerusalem,35,36,36,35,35
1,16-07-17,16-07-17,Jerusalem,35,35,37,34,35
2,15-07-17,16-07-17,Lod,35,38,38,35,37
1,16-07-17,16-07-17,Lod,35,37,36,35,36
2,15-07-17,16-07-17,Mizpe Ramon,37,36,37,37,37
1,16-07-17,16-07-17,Mizpe Ramon,37,36,37,37,36
2,15-07-17,16-07-17,Nazareth,34,34,33,34,33
1,16-07-17,16-07-17,Nazareth,34,34,33,34,32
2,15-07-17,16-07-17,Qazrin,37,38,37,36,36
1,16-07-17,16-07-17,Qazrin,37,38,38,36,36
2,15-07-17,16-07-17,Tel Aviv,31,33,33,32,35
1,16-07-17,16-07-17,Tel Aviv,31,33,33,32,34
2,15-07-17,16-07-17,Tiberias,42,41,41,40,36
1,16-07-17,16-07-17,Tiberias,42,41,40,38,36
2,15-07-17,16-07-17,Zefat,34,37,37,36,36
1,16-07-17,16-07-17,Zefat,34,37,37,35,36
2,16-07-17,17-07-17,Afula,40,38,38,36,36
1,17-07-17,17-07-17,Afula,40,37,37,37,37
2,16-07-17,17-07-17,Ashdod,32,31,31,31,30
1,17-07-17,17-07-17,Ashdod,32,31,30,29,30
2,16-07-17,17-07-17,Beer Sheva,41,37,36,37,36
1,17-07-17,17-07-17,Beer Sheva,41,37,36,36,36
2,16-07-17,17-07-17,Bet Shean,43,42,42,40,40
1,17-07-17,17-07-17,Bet Shean,43,42,41,42,39
2,16-07-17,17-07-17,Elat,45,41,43,43,41
1,17-07-17,17-07-17,Elat,45,41,42,43,42
2,16-07-17,17-07-17,En Gedi,41,40,41,41,41
1,17-07-17,17-07-17,En Gedi,41,39,41,43,42
2,16-07-17,17-07-17,Haifa,34,32,30,31,31
1,17-07-17,17-07-17,Haifa,34,31,30,32,31
2,16-07-17,17-07-17,Jerusalem,35,35,35,36,34
1,17-07-17,17-07-17,Jerusalem,35,35,35,36,34
2,16-07-17,17-07-17,Lod,37,36,34,35,34
1,17-07-17,17-07-17,Lod,37,35,34,34,34
2,16-07-17,17-07-17,Mizpe Ramon,38,35,37,36,36
1,17-07-17,17-07-17,Mizpe Ramon,38,35,36,36,35
2,16-07-17,17-07-17,Nazareth,35,34,33,34,31
1,17-07-17,17-07-17,Nazareth,35,32,32,33,31
2,16-07-17,17-07-17,Qazrin,39,38,38,37,36
1,17-07-17,17-07-17,Qazrin,39,38,38,38,36
2,16-07-17,17-07-17,Tel Aviv,33,32,31,32,32
1,17-07-17,17-07-17,Tel Aviv,33,31,31,32,33
2,16-07-17,17-07-17,Tiberias,43,41,41,39,36
1,17-07-17,17-07-17,Tiberias,43,40,41,41,37
2,16-07-17,17-07-17,Zefat,36,38,39,37,36
1,17-07-17,17-07-17,Zefat,36,38,38,35,36
2,17-07-17,18-07-17,Afula,37,35,34,34,37
1,18-07-17,18-07-17,Afula,37,35,35,35.33,36
2,17-07-17,18-07-17,Ashdod,31,30,29,30,30
1,18-07-17,18-07-17,Ashdod,31,31,30,30,29
2,17-07-17,18-07-17,Beer Sheva,39,35,33,34,34
1,18-07-17,18-07-17,Beer Sheva,39,35,33,33.67,33
2,17-07-17,18-07-17,Bet Shean,42,39,38,39,39
1,18-07-17,18-07-17,Bet Shean,42,40,39,38.67,37
2,17-07-17,18-07-17,Elat,45,40,41,41,40
1,18-07-17,18-07-17,Elat,45,40,41,40.33,40
2,17-07-17,18-07-17,En Gedi,43,38,37,40,40
1,18-07-17,18-07-17,En Gedi,43,38,38,38.67,40
2,17-07-17,18-07-17,Haifa,31,31,29,30,32
1,18-07-17,18-07-17,Haifa,31,30,30,30.33,31
2,17-07-17,18-07-17,Jerusalem,36,33,32,31,33
1,18-07-17,18-07-17,Jerusalem,36,33,32,32.33,32
2,17-07-17,18-07-17,Lod,34,34,31,32,34
1,18-07-17,18-07-17,Lod,34,34,32,32.67,32
2,17-07-17,18-07-17,Mizpe Ramon,37,33,34,33,34
1,18-07-17,18-07-17,Mizpe Ramon,37,33,34,33.67,34
2,17-07-17,18-07-17,Nazareth,34,32,30,32,32
1,18-07-17,18-07-17,Nazareth,34,32,30,31,31
2,17-07-17,18-07-17,Qazrin,39,36,35,35,36
1,18-07-17,18-07-17,Qazrin,39,36,35,35.33,35
2,17-07-17,18-07-17,Tel Aviv,31,31,29,30,32
1,18-07-17,18-07-17,Tel Aviv,31,31,30,30.67,31
2,17-07-17,18-07-17,Tiberias,42,39,38,40,35
1,18-07-17,18-07-17,Tiberias,42,38,39,37.33,35
2,17-07-17,18-07-17,Zefat,36,37,36,31,36
1,18-07-17,18-07-17,Zefat,36,36,36,35.67,35
2,18-07-17,19-07-17,Afula,35,35,34,36,35
1,19-07-17,19-07-17,Afula,35,35,34,35,35
2,18-07-17,19-07-17,Ashdod,31,31,31,31,31
1,19-07-17,19-07-17,Ashdod,31,31,31,29,31
2,18-07-17,19-07-17,Beer Sheva,36,34,33,34,33
1,19-07-17,19-07-17,Beer Sheva,36,34,33,33,33
2,18-07-17,19-07-17,Bet Shean,39,39,38,39,37
1,19-07-17,19-07-17,Bet Shean,39,39,38,38,37
