Time,Basis date,Validity date,City,Persist. value,EC,CO,C3,OH
2,26-10-17,27-10-17,Ashdod,17,22,19,22,20
1,27-10-17,27-10-17,Beer Sheva,13,18,18,18,16
2,26-10-17,27-10-17,Beer Sheva,13,18,18,20,19
1,27-10-17,27-10-17,Bet Shean,20,20,23,21,21
2,26-10-17,27-10-17,Bet Shean,20,18,23,21,21
1,27-10-17,27-10-17,Elat,19,21,23,22,22
2,26-10-17,27-10-17,Elat,19,21,23,21,21
1,27-10-17,27-10-17,En Gedi,23,25,25,22,24
2,26-10-17,27-10-17,En Gedi,23,24,25,22,24
1,27-10-17,27-10-17,Haifa,20,19,22,21,18
2,26-10-17,27-10-17,Haifa,20,19,21,21,18
1,27-10-17,27-10-17,Jerusalem,20,18,18,16,18
2,26-10-17,27-10-17,Jerusalem,20,18,19,16,18
1,27-10-17,27-10-17,Lod,16,19,19,19,18
2,26-10-17,27-10-17,Lod,16,19,20,20,18
1,27-10-17,27-10-17,Mizpe Ramon,16,16,16,17,18
2,26-10-17,27-10-17,Mizpe Ramon,16,17,17,15,18
1,27-10-17,27-10-17,Nazareth,21,17,21,19,18
2,26-10-17,27-10-17,Nazareth,21,16,21,18,18
1,27-10-17,27-10-17,Qazrin,19,18,19,18,16
2,26-10-17,27-10-17,Qazrin,19,17,20,18,17
1,27-10-17,27-10-17,Tel Aviv,17,19,19,18,18
2,26-10-17,27-10-17,Tel Aviv,17,19,18,19,20
1,27-10-17,27-10-17,Tiberias,20,20,22,21,18
2,26-10-17,27-10-17,Tiberias,20,20,22,20,19
1,27-10-17,27-10-17,Zefat,18,18,20,16,17
2,26-10-17,27-10-17,Zefat,18,17,20,15,19
1,28-10-17,28-10-17,Afula,16,16,20,17,17
2,27-10-17,28-10-17,Afula,16,17,18,18,17
1,28-10-17,28-10-17,Ashdod,21,20,19,19,17
2,27-10-17,28-10-17,Ashdod,21,17,18,19,18
1,28-10-17,28-10-17,Beer Sheva,17,14,16,16,14
2,27-10-17,28-10-17,Beer Sheva,17,14,16,16,14
1,28-10-17,28-10-17,Bet Shean,21,17,21,19,18
2,27-10-17,28-10-17,Bet Shean,21,17,21,20,18
1,28-10-17,28-10-17,Elat,23,19,21,18,20
2,27-10-17,28-10-17,Elat,23,19,21,19,19
1,28-10-17,28-10-17,En Gedi,25,22,23,22,22
2,27-10-17,28-10-17,En Gedi,25,22,23,22,22
1,28-10-17,28-10-17,Haifa,21,18,18,20,17
2,27-10-17,28-10-17,Haifa,21,19,19,19,17
1,28-10-17,28-10-17,Jerusalem,16,14,16,14,16
2,27-10-17,28-10-17,Jerusalem,16,15,16,15,16
1,28-10-17,28-10-17,Lod,20,16,19,18,16
2,27-10-17,28-10-17,Lod,20,17,19,19,16
1,28-10-17,28-10-17,Mizpe Ramon,17,11,14,14,15
2,27-10-17,28-10-17,Mizpe Ramon,17,12,15,14,15
1,28-10-17,28-10-17,Nazareth,20,16,19,17,17
2,27-10-17,28-10-17,Nazareth,20,17,17,18,17
1,28-10-17,28-10-17,Qazrin,17,13,17,14,13
2,27-10-17,28-10-17,Qazrin,17,15,16,16,13
1,28-10-17,28-10-17,Tel Aviv,20,17,19,17,16
2,27-10-17,28-10-17,Tel Aviv,20,18,19,18,18
1,28-10-17,28-10-17,Tiberias,22,18,20,18,20
2,27-10-17,28-10-17,Tiberias,22,19,19,21,20
1,28-10-17,28-10-17,Zefat,17,14,17,13,15
2,27-10-17,28-10-17,Zefat,17,15,16,14,15
1,29-10-17,29-10-17,Afula,12,16,18,16,17
2,28-10-17,29-10-17,Afula,12,16,17,17,18
1,29-10-17,29-10-17,Ashdod,18,21,19,19,19
2,28-10-17,29-10-17,Ashdod,18,19,18,18,19
1,29-10-17,29-10-17,Beer Sheva,12,15,16,16,15
2,28-10-17,29-10-17,Beer Sheva,12,16,16,15,15
1,29-10-17,29-10-17,Bet Shean,14,18,18,18,18
2,28-10-17,29-10-17,Bet Shean,14,17,19,18,18
1,29-10-17,29-10-17,Elat,20,18,20,17,19
2,28-10-17,29-10-17,Elat,20,17,20,18,18
1,29-10-17,29-10-17,En Gedi,22,22,23,21,22
2,28-10-17,29-10-17,En Gedi,22,22,23,20,22
1,29-10-17,29-10-17,Haifa,19,18,19,19,17
2,28-10-17,29-10-17,Haifa,19,17,18,19,17
1,29-10-17,29-10-17,Jerusalem,15,16,16,14,16
2,28-10-17,29-10-17,Jerusalem,15,16,16,14,17
1,29-10-17,29-10-17,Lod,18,18,19,17,17
2,28-10-17,29-10-17,Lod,18,17,19,17,17
1,29-10-17,29-10-17,Mizpe Ramon,14,14,14,15,14
2,28-10-17,29-10-17,Mizpe Ramon,14,14,15,14,14
1,29-10-17,29-10-17,Nazareth,17,16,18,16,17
2,28-10-17,29-10-17,Nazareth,17,15,17,16,17
1,29-10-17,29-10-17,Qazrin,14,14,14,14,13
2,28-10-17,29-10-17,Qazrin,14,14,15,15,13
1,29-10-17,29-10-17,Tel Aviv,18,19,19,17,17
2,28-10-17,29-10-17,Tel Aviv,18,19,19,17,19
1,29-10-17,29-10-17,Tiberias,19,18,17,17,20
2,28-10-17,29-10-17,Tiberias,19,18,17,18,20
1,29-10-17,29-10-17,Zefat,12,14,16,12,15
2,28-10-17,29-10-17,Zefat,12,14,15,13,16
1,30-10-17,30-10-17,Afula,15,16,19,18,17
2,29-10-17,30-10-17,Afula,15,16,19,18,18
1,30-10-17,30-10-17,Ashdod,19,20,19,20,19
2,29-10-17,30-10-17,Ashdod,19,18,19,19,19
1,30-10-17,30-10-17,Beer Sheva,14,15,17,16,14
2,29-10-17,30-10-17,Beer Sheva,14,15,16,16,15
1,30-10-17,30-10-17,Bet Shean,17,17,21,21,18
2,29-10-17,30-10-17,Bet Shean,17,17,21,20,19
1,30-10-17,30-10-17,Elat,18,18,20,18,19
2,29-10-17,30-10-17,Elat,18,18,19,17,17
1,30-10-17,30-10-17,En Gedi,23,22,23,21,22
2,29-10-17,30-10-17,En Gedi,23,22,23,21,22
1,30-10-17,30-10-17,Haifa,14,18,19,19,17
2,29-10-17,30-10-17,Haifa,14,18,19,17,16
1,30-10-17,30-10-17,Jerusalem,15,15,16,14,15
2,29-10-17,30-10-17,Jerusalem,15,15,16,14,15
1,30-10-17,30-10-17,Lod,17,17,19,18,17
2,29-10-17,30-10-17,Lod,17,17,19,18,18
1,30-10-17,30-10-17,Mizpe Ramon,13,12,15,13,14
2,29-10-17,30-10-17,Mizpe Ramon,13,12,14,13,14
1,30-10-17,30-10-17,Nazareth,14,16,18,17,16
2,29-10-17,30-10-17,Nazareth,14,14,18,17,16
1,30-10-17,30-10-17,Qazrin,14,16,16,15,15
2,29-10-17,30-10-17,Qazrin,14,15,15,15,16
1,30-10-17,30-10-17,Tel Aviv,18,18,19,18,17
2,29-10-17,30-10-17,Tel Aviv,18,18,19,17,19
1,30-10-17,30-10-17,Tiberias,18,18,19,19,20
2,29-10-17,30-10-17,Tiberias,18,18,19,19,20
1,30-10-17,30-10-17,Zefat,11,15,17,14,15
2,29-10-17,30-10-17,Zefat,11,14,16,13,15
1,31-10-17,31-10-17,Afula,13,14,18,17,17
2,30-10-17,31-10-17,Afula,13,15,19,17,18
1,31-10-17,31-10-17,Ashdod,19,20,19,21,19
2,30-10-17,31-10-17,Ashdod,19,18,19,20,19
1,31-10-17,31-10-17,Beer Sheva,13,16,16,17,16
2,30-10-17,31-10-17,Beer Sheva,13,15,17,17,15
1,31-10-17,31-10-17,Bet Shean,17,16,20,20,19
2,30-10-17,31-10-17,Bet Shean,17,17,21,19,19
1,31-10-17,31-10-17,Elat,20,18,19,17,18
2,30-10-17,31-10-17,Elat,20,18,19,17,19
1,31-10-17,31-10-17,En Gedi,22,22,23,23,22
2,30-10-17,31-10-17,En Gedi,22,23,24,22,22
1,31-10-17,31-10-17,Haifa,18,17,19,19,15
2,30-10-17,31-10-17,Haifa,18,17,20,18,16
1,31-10-17,31-10-17,Jerusalem,14,15,15,14,15
2,30-10-17,31-10-17,Jerusalem,14,14,16,14,15
1,31-10-17,31-10-17,Lod,18,16,19,19,17
2,30-10-17,31-10-17,Lod,18,17,18,19,17
1,31-10-17,31-10-17,Mizpe Ramon,13,12,14,13,14
2,30-10-17,31-10-17,Mizpe Ramon,13,12,14,13,14
1,31-10-17,31-10-17,Nazareth,17,14,18,17,15
2,30-10-17,31-10-17,Nazareth,17,14,18,17,16
1,31-10-17,31-10-17,Qazrin,14,15,15,15,15
2,30-10-17,31-10-17,Qazrin,14,15,17,15,13
1,31-10-17,31-10-17,Tel Aviv,19,17,18,18,17
2,30-10-17,31-10-17,Tel Aviv,19,17,19,19,19
1,31-10-17,31-10-17,Tiberias,18,18,19,18,19
2,30-10-17,31-10-17,Tiberias,18,18,19,19,20
1,31-10-17,31-10-17,Zefat,12,15,17,13,14
2,30-10-17,31-10-17,Zefat,12,14,17,13,14
1,01-11-17,01-11-17,Afula,13,15,18,17,16
2,31-10-17,01-11-17,Afula,13,15,17,18,16
1,01-11-17,01-11-17,Ashdod,19,16,19,20,18
2,31-10-17,01-11-17,Ashdod,19,17,19,19,17
1,01-11-17,01-11-17,Beer Sheva,15,14,16,17,15
2,31-10-17,01-11-17,Beer Sheva,15,15,16,17,14
1,01-11-17,01-11-17,Bet Shean,16,17,21,19,17
2,31-10-17,01-11-17,Bet Shean,16,16,20,19,17
1,01-11-17,01-11-17,Elat,18,17,19,16,18
2,31-10-17,01-11-17,Elat,18,17,18,18,17
1,01-11-17,01-11-17,En Gedi,23,21,23,20,22
2,31-10-17,01-11-17,En Gedi,23,21,23,20,21
1,01-11-17,01-11-17,Haifa,17,17,18,18,15
2,31-10-17,01-11-17,Haifa,17,16,18,18,15
1,01-11-17,01-11-17,Jerusalem,14,14,14,14,14
2,31-10-17,01-11-17,Jerusalem,14,14,14,13,14
1,01-11-17,01-11-17,Lod,18,16,19,18,15
2,31-10-17,01-11-17,Lod,18,16,18,18,15
1,01-11-17,01-11-17,Mizpe Ramon,13,12,14,12,13
2,31-10-17,01-11-17,Mizpe Ramon,13,11,14,12,13
1,01-11-17,01-11-17,Nazareth,16,15,17,16,14
2,31-10-17,01-11-17,Nazareth,16,15,17,17,14
1,01-11-17,01-11-17,Qazrin,12,14,15,14,13
2,31-10-17,01-11-17,Qazrin,12,14,15,15,11
1,01-11-17,01-11-17,Tel Aviv,19,17,18,18,15
2,31-10-17,01-11-17,Tel Aviv,19,16,18,18,17
1,01-11-17,01-11-17,Tiberias,18,18,19,18,18
2,31-10-17,01-11-17,Tiberias,18,18,19,19,18
1,01-11-17,01-11-17,Zefat,12,14,16,13,13
2,31-10-17,01-11-17,Zefat,12,14,16,13,13
1,02-11-17,02-11-17,Afula,15,13,16,16,15
2,01-11-17,02-11-17,Afula,15,13,17,16,15
1,02-11-17,02-11-17,Ashdod,17,15,18,18,18
2,01-11-17,02-11-17,Ashdod,17,16,17,18,18
1,02-11-17,02-11-17,Beer Sheva,12,12,15,13,15
2,01-11-17,02-11-17,Beer Sheva,12,13,14,14,14
1,02-11-17,02-11-17,Bet Shean,17,14,19,18,17
2,01-11-17,02-11-17,Bet Shean,17,15,20,18,17
1,02-11-17,02-11-17,Elat,19,16,18,18,17
2,01-11-17,02-11-17,Elat,19,16,18,18,17
1,02-11-17,02-11-17,En Gedi,21,21,23,21,21
2,01-11-17,02-11-17,En Gedi,21,21,23,21,21
1,02-11-17,02-11-17,Haifa,17,15,17,17,16
2,01-11-17,02-11-17,Haifa,17,15,17,16,17
1,02-11-17,02-11-17,Jerusalem,14,12,14,13,13
2,01-11-17,02-11-17,Jerusalem,14,12,15,13,13
1,02-11-17,02-11-17,Lod,17,14,17,16,15
2,01-11-17,02-11-17,Lod,17,14,17,17,14
1,02-11-17,02-11-17,Mizpe Ramon,11,10,13,12,13
2,01-11-17,02-11-17,Mizpe Ramon,11,10,12,11,13
1,02-11-17,02-11-17,Nazareth,16,13,15,15,14
2,01-11-17,02-11-17,Nazareth,16,13,16,15,15
1,02-11-17,02-11-17,Qazrin,12,13,14,13,13
2,01-11-17,02-11-17,Qazrin,12,13,14,14,9
1,02-11-17,02-11-17,Tel Aviv,17,16,17,16,18
2,01-11-17,02-11-17,Tel Aviv,17,15,18,17,18
1,02-11-17,02-11-17,Tiberias,18,19,18,17,18
2,01-11-17,02-11-17,Tiberias,18,18,18,18,13
1,02-11-17,02-11-17,Zefat,11,12,14,12,12
2,01-11-17,02-11-17,Zefat,11,12,15,12,13
1,03-11-17,03-11-17,Afula,9,14,16,17,15
2,02-11-17,03-11-17,Afula,9,14,16,16,15
1,03-11-17,03-11-17,Ashdod,16,18,18,18,17
2,02-11-17,03-11-17,Ashdod,16,17,18,18,16
1,03-11-17,03-11-17,Beer Sheva,12,13,15,15,14
2,02-11-17,03-11-17,Beer Sheva,12,13,15,16,14
1,03-11-17,03-11-17,Bet Shean,14,17,20,19,17
2,02-11-17,03-11-17,Bet Shean,14,15,19,18,17
1,03-11-17,03-11-17,Elat,18,16,18,17,16
2,02-11-17,03-11-17,Elat,18,16,17,17,16
1,03-11-17,03-11-17,En Gedi,21,21,22,21,20
2,02-11-17,03-11-17,En Gedi,21,21,22,21,20
1,03-11-17,03-11-17,Haifa,15,16,17,18,17
2,02-11-17,03-11-17,Haifa,15,16,17,17,17
1,03-11-17,03-11-17,Jerusalem,13,13,14,13,13
2,02-11-17,03-11-17,Jerusalem,13,13,14,13,13
1,03-11-17,03-11-17,Lod,15,15,18,17,15
2,02-11-17,03-11-17,Lod,15,16,18,17,14
1,03-11-17,03-11-17,Mizpe Ramon,11,10,13,12,12
2,02-11-17,03-11-17,Mizpe Ramon,11,11,12,12,12
1,03-11-17,03-11-17,Nazareth,14,14,16,15,14
2,02-11-17,03-11-17,Nazareth,14,14,16,16,14
1,03-11-17,03-11-17,Qazrin,11,13,14,14,13
2,02-11-17,03-11-17,Qazrin,11,13,14,14,11
1,03-11-17,03-11-17,Tel Aviv,15,15,18,17,17
2,02-11-17,03-11-17,Tel Aviv,15,16,18,17,14
1,03-11-17,03-11-17,Tiberias,16,18,18,18,18
2,02-11-17,03-11-17,Tiberias,16,16,18,18,13
1,03-11-17,03-11-17,Zefat,10,13,15,12,13
2,02-11-17,03-11-17,Zefat,10,13,14,12,13
1,04-11-17,04-11-17,Afula,10,14,17,16,15
2,03-11-17,04-11-17,Afula,10,14,16,16,15
1,04-11-17,04-11-17,Ashdod,16,18,18,18,17
2,03-11-17,04-11-17,Ashdod,16,15,17,18,17
1,04-11-17,04-11-17,Beer Sheva,11,12,15,15,13
2,03-11-17,04-11-17,Beer Sheva,11,12,15,16,13
1,04-11-17,04-11-17,Bet Shean,14,15,20,18,17
2,03-11-17,04-11-17,Bet Shean,14,14,19,17,16
1,04-11-17,04-11-17,Elat,17,17,17,17,18
2,03-11-17,04-11-17,Elat,17,17,17,17,18
1,04-11-17,04-11-17,En Gedi,20,21,22,20,21
2,03-11-17,04-11-17,En Gedi,20,22,22,20,22
1,04-11-17,04-11-17,Haifa,16,16,17,17,17
2,03-11-17,04-11-17,Haifa,16,16,17,16,17
1,04-11-17,04-11-17,Jerusalem,13,13,14,13,14
2,03-11-17,04-11-17,Jerusalem,13,13,14,13,14
1,04-11-17,04-11-17,Lod,16,14,17,17,15
2,03-11-17,04-11-17,Lod,16,14,17,17,15
1,04-11-17,04-11-17,Mizpe Ramon,11,11,13,13,13
2,03-11-17,04-11-17,Mizpe Ramon,11,11,13,12,13
1,04-11-17,04-11-17,Nazareth,15,14,16,15,15
2,03-11-17,04-11-17,Nazareth,15,14,16,14,15
1,04-11-17,04-11-17,Qazrin,11,13,14,14,14
2,03-11-17,04-11-17,Qazrin,11,13,14,14,10
1,04-11-17,04-11-17,Tel Aviv,16,15,18,16,17
2,03-11-17,04-11-17,Tel Aviv,16,13,17,16,17
1,04-11-17,04-11-17,Tiberias,17,16,18,17,18
2,03-11-17,04-11-17,Tiberias,17,16,18,16,13
1,04-11-17,04-11-17,Zefat,11,13,15,12,14
2,03-11-17,04-11-17,Zefat,11,12,15,12,14
1,05-11-17,05-11-17,Afula,10,15,17,17,15
2,04-11-17,05-11-17,Afula,10,15,16,17,15
1,05-11-17,05-11-17,Ashdod,17,18,17,19,17
2,04-11-17,05-11-17,Ashdod,17,15,17,19,17
1,05-11-17,05-11-17,Beer Sheva,12,12,15,15,12
2,04-11-17,05-11-17,Beer Sheva,12,13,15,16,12
1,05-11-17,05-11-17,Bet Shean,14,16,19,18,17
2,04-11-17,05-11-17,Bet Shean,14,15,20,19,17
1,05-11-17,05-11-17,Elat,18,17,18,15,17
2,04-11-17,05-11-17,Elat,18,17,17,15,17
1,05-11-17,05-11-17,En Gedi,21,21,22,20,21
2,04-11-17,05-11-17,En Gedi,21,21,22,20,21
1,05-11-17,05-11-17,Haifa,16,17,18,17,17
2,04-11-17,05-11-17,Haifa,16,16,18,16,15
1,05-11-17,05-11-17,Jerusalem,13,13,14,12,13
2,04-11-17,05-11-17,Jerusalem,13,13,14,13,13
1,05-11-17,05-11-17,Lod,16,15,17,17,15
2,04-11-17,05-11-17,Lod,16,15,17,18,14
1,05-11-17,05-11-17,Mizpe Ramon,12,10,13,12,13
2,04-11-17,05-11-17,Mizpe Ramon,12,10,13,11,13
1,05-11-17,05-11-17,Nazareth,15,14,17,16,15
2,04-11-17,05-11-17,Nazareth,15,14,16,16,15
1,05-11-17,05-11-17,Qazrin,11,13,14,14,13
2,04-11-17,05-11-17,Qazrin,11,12,14,14,11
1,05-11-17,05-11-17,Tel Aviv,16,16,17,17,17
2,04-11-17,05-11-17,Tel Aviv,16,16,17,17,17
1,05-11-17,05-11-17,Tiberias,17,18,18,18,18
2,04-11-17,05-11-17,Tiberias,17,17,18,17,13
1,05-11-17,05-11-17,Zefat,12,14,15,12,13
2,04-11-17,05-11-17,Zefat,12,13,15,11,13
1,06-11-17,06-11-17,Afula,11,13,17,14,16
2,05-11-17,06-11-17,Afula,11,13,17,15,16
1,06-11-17,06-11-17,Ashdod,17,18,17,16,18
2,05-11-17,06-11-17,Ashdod,17,16,18,17,16
1,06-11-17,06-11-17,Beer Sheva,11,14,15,15,13
2,05-11-17,06-11-17,Beer Sheva,11,14,15,16,13
1,06-11-17,06-11-17,Bet Shean,15,13,19,17,17
2,05-11-17,06-11-17,Bet Shean,15,14,19,17,16
1,06-11-17,06-11-17,Elat,16,16,17,15,18
2,05-11-17,06-11-17,Elat,16,16,17,15,18
1,06-11-17,06-11-17,En Gedi,21,22,22,20,21
2,05-11-17,06-11-17,En Gedi,21,21,22,20,22
1,06-11-17,06-11-17,Haifa,14,15,18,17,18
2,05-11-17,06-11-17,Haifa,14,15,18,16,15
1,06-11-17,06-11-17,Jerusalem,13,14,15,13,14
2,05-11-17,06-11-17,Jerusalem,13,13,15,13,14
1,06-11-17,06-11-17,Lod,15,15,17,16,15
2,05-11-17,06-11-17,Lod,15,15,18,16,14
1,06-11-17,06-11-17,Mizpe Ramon,12,10,13,11,13
2,05-11-17,06-11-17,Mizpe Ramon,12,10,13,11,13
1,06-11-17,06-11-17,Nazareth,15,13,17,15,15
2,05-11-17,06-11-17,Nazareth,15,13,17,15,15
1,06-11-17,06-11-17,Qazrin,12,12,15,15,12
2,05-11-17,06-11-17,Qazrin,12,12,14,14,11
1,06-11-17,06-11-17,Tel Aviv,16,14,17,16,18
2,05-11-17,06-11-17,Tel Aviv,16,15,17,16,16
1,06-11-17,06-11-17,Tiberias,17,16,18,17,19
2,05-11-17,06-11-17,Tiberias,17,15,18,16,13
1,06-11-17,06-11-17,Zefat,11,12,17,12,13
2,05-11-17,06-11-17,Zefat,11,12,16,13,14
1,07-11-17,07-11-17,Afula,10,14,17,15,16
2,06-11-17,07-11-17,Afula,10,15,17,14,16
1,07-11-17,07-11-17,Ashdod,16,19,17,14,18
2,06-11-17,07-11-17,Ashdod,16,17,18,17,17
1,07-11-17,07-11-17,Beer Sheva,11,14,15,14,14
2,06-11-17,07-11-17,Beer Sheva,11,15,16,14,13
1,07-11-17,07-11-17,Bet Shean,15,14,19,16,18
2,06-11-17,07-11-17,Bet Shean,15,15,19,17,18
1,07-11-17,07-11-17,Elat,18,16,17,15,18
2,06-11-17,07-11-17,Elat,18,17,17,16,18
1,07-11-17,07-11-17,En Gedi,22,22,22,20,21
2,06-11-17,07-11-17,En Gedi,22,22,22,20,21
1,07-11-17,07-11-17,Haifa,15,19,18,17,16
2,06-11-17,07-11-17,Haifa,15,18,18,17,16
1,07-11-17,07-11-17,Jerusalem,13,14,15,14,15
2,06-11-17,07-11-17,Jerusalem,13,15,16,13,15
1,07-11-17,07-11-17,Lod,14,15,17,15,15
2,06-11-17,07-11-17,Lod,14,15,17,16,15
1,07-11-17,07-11-17,Mizpe Ramon,12,12,13,12,14
2,06-11-17,07-11-17,Mizpe Ramon,12,12,13,12,14
1,07-11-17,07-11-17,Nazareth,14,13,17,17,16
2,06-11-17,07-11-17,Nazareth,14,15,18,18,16
1,07-11-17,07-11-17,Qazrin,11,14,16,14,14
2,06-11-17,07-11-17,Qazrin,11,14,16,17,14
1,07-11-17,07-11-17,Tel Aviv,15,16,17,14,18
2,06-11-17,07-11-17,Tel Aviv,15,16,17,15,17
1,07-11-17,07-11-17,Tiberias,17,17,18,16,19
2,06-11-17,07-11-17,Tiberias,17,17,19,16,19
1,07-11-17,07-11-17,Zefat,11,15,17,13,15
2,06-11-17,07-11-17,Zefat,11,15,17,13,16
1,08-11-17,08-11-17,Afula,14,14,17,15,16
2,07-11-17,08-11-17,Afula,14,15,17,18,16
1,08-11-17,08-11-17,Ashdod,18,16,18,18,17
2,07-11-17,08-11-17,Ashdod,18,16,20,21,19
1,08-11-17,08-11-17,Beer Sheva,16,14,15,14,13
2,07-11-17,08-11-17,Beer Sheva,16,14,16,16,13
1,08-11-17,08-11-17,Bet Shean,16,15,19,18,17
2,07-11-17,08-11-17,Bet Shean,16,15,19,20,17
1,08-11-17,08-11-17,Elat,18,17,19,17,17
2,07-11-17,08-11-17,Elat,18,18,19,19,17
1,08-11-17,08-11-17,En Gedi,21,21,22,21,21
2,07-11-17,08-11-17,En Gedi,21,22,23,21,21
1,08-11-17,08-11-17,Haifa,17,17,18,17,16
2,07-11-17,08-11-17,Haifa,17,17,19,18,16
1,08-11-17,08-11-17,Jerusalem,14,14,14,12,14
2,07-11-17,08-11-17,Jerusalem,14,13,15,13,14
1,08-11-17,08-11-17,Lod,16,15,17,17,15
2,07-11-17,08-11-17,Lod,16,15,18,18,16
1,08-11-17,08-11-17,Mizpe Ramon,13,12,13,12,13
2,07-11-17,08-11-17,Mizpe Ramon,13,12,13,12,13
1,08-11-17,08-11-17,Nazareth,18,14,18,17,16
2,07-11-17,08-11-17,Nazareth,18,15,18,17,16
1,08-11-17,08-11-17,Qazrin,15,13,15,14,12
2,07-11-17,08-11-17,Qazrin,15,13,15,15,13
1,08-11-17,08-11-17,Tel Aviv,17,16,18,17,17
2,07-11-17,08-11-17,Tel Aviv,17,15,18,18,19
1,08-11-17,08-11-17,Tiberias,18,16,18,18,18
2,07-11-17,08-11-17,Tiberias,18,17,18,18,18
1,08-11-17,08-11-17,Zefat,13,14,16,13,14
2,07-11-17,08-11-17,Zefat,13,14,17,13,14
1,09-11-17,09-11-17,Afula,13,12,16,13,14
2,08-11-17,09-11-17,Afula,13,12,16,13,14
1,09-11-17,09-11-17,Ashdod,19,17,17,12,15
2,08-11-17,09-11-17,Ashdod,19,14,17,15,15
1,09-11-17,09-11-17,Beer Sheva,14,11,14,14,11
2,08-11-17,09-11-17,Beer Sheva,14,12,15,14,11
1,09-11-17,09-11-17,Bet Shean,16,13,18,15,16
2,08-11-17,09-11-17,Bet Shean,16,13,18,15,16
1,09-11-17,09-11-17,Elat,19,16,17,15,18
2,08-11-17,09-11-17,Elat,19,16,17,16,17
1,09-11-17,09-11-17,En Gedi,22,21,21,18,20
2,08-11-17,09-11-17,En Gedi,22,21,21,18,20
1,09-11-17,09-11-17,Haifa,19,14,18,15,15
2,08-11-17,09-11-17,Haifa,19,14,18,15,14
1,09-11-17,09-11-17,Jerusalem,14,12,13,11,13
2,08-11-17,09-11-17,Jerusalem,14,11,13,12,12
1,09-11-17,09-11-17,Lod,16,13,16,14,14
2,08-11-17,09-11-17,Lod,16,13,16,14,13
1,09-11-17,09-11-17,Mizpe Ramon,12,9,12,11,12
2,08-11-17,09-11-17,Mizpe Ramon,12,9,13,11,12
1,09-11-17,09-11-17,Nazareth,17,12,15,12,14
2,08-11-17,09-11-17,Nazareth,17,12,16,13,14
1,09-11-17,09-11-17,Qazrin,13,11,13,11,12
2,08-11-17,09-11-17,Qazrin,13,12,13,11,10
1,09-11-17,09-11-17,Tel Aviv,17,13,17,13,15
2,08-11-17,09-11-17,Tel Aviv,17,13,16,14,15
1,09-11-17,09-11-17,Tiberias,18,15,16,14,17
2,08-11-17,09-11-17,Tiberias,18,15,17,14,17
1,09-11-17,09-11-17,Zefat,12,11,14,11,13
2,08-11-17,09-11-17,Zefat,12,12,14,12,13
1,10-11-17,10-11-17,Afula,9,13,16,13,14
2,09-11-17,10-11-17,Afula,9,13,16,13,14
1,10-11-17,10-11-17,Ashdod,15,17,16,15,15
2,09-11-17,10-11-17,Ashdod,15,15,18,15,15
1,10-11-17,10-11-17,Beer Sheva,9,12,15,13,12
2,09-11-17,10-11-17,Beer Sheva,9,12,14,14,11
1,10-11-17,10-11-17,Bet Shean,13,15,18,14,15
2,09-11-17,10-11-17,Bet Shean,13,14,18,15,15
1,10-11-17,10-11-17,Elat,18,16,17,15,18
2,09-11-17,10-11-17,Elat,18,16,16,17,17
1,10-11-17,10-11-17,En Gedi,22,20,21,19,20
2,09-11-17,10-11-17,En Gedi,22,20,21,17,20
1,10-11-17,10-11-17,Haifa,15,15,17,17,14
2,09-11-17,10-11-17,Haifa,15,15,18,16,14
1,10-11-17,10-11-17,Jerusalem,11,12,13,12,13
2,09-11-17,10-11-17,Jerusalem,11,12,13,12,12
1,10-11-17,10-11-17,Lod,13,13,17,14,13
2,09-11-17,10-11-17,Lod,13,14,17,14,13
1,10-11-17,10-11-17,Mizpe Ramon,11,8,12,10,12
2,09-11-17,10-11-17,Mizpe Ramon,11,9,12,10,12
1,10-11-17,10-11-17,Nazareth,14,13,15,13,14
2,09-11-17,10-11-17,Nazareth,14,12,16,13,14
1,10-11-17,10-11-17,Qazrin,10,12,13,11,12
2,09-11-17,10-11-17,Qazrin,10,11,13,10,9
1,10-11-17,10-11-17,Tel Aviv,14,14,16,14,15
2,09-11-17,10-11-17,Tel Aviv,14,15,17,14,15
1,10-11-17,10-11-17,Tiberias,16,16,17,15,12
2,09-11-17,10-11-17,Tiberias,16,15,17,14,12
1,10-11-17,10-11-17,Zefat,11,12,14,12,12
2,09-11-17,10-11-17,Zefat,11,12,14,12,12
1,11-11-17,11-11-17,Afula,10,14,16,13,14
2,10-11-17,11-11-17,Afula,10,13,16,13,14
1,11-11-17,11-11-17,Ashdod,15,18,16,16,16
2,10-11-17,11-11-17,Ashdod,15,14,16,15,16
1,11-11-17,11-11-17,Beer Sheva,9,14,15,13,14
2,10-11-17,11-11-17,Beer Sheva,9,13,15,14,14
1,11-11-17,11-11-17,Bet Shean,12,13,18,16,15
2,10-11-17,11-11-17,Bet Shean,12,13,18,17,15
1,11-11-17,11-11-17,Elat,17,17,17,18,19
2,10-11-17,11-11-17,Elat,17,17,17,18,19
1,11-11-17,11-11-17,En Gedi,21,21,22,19,22
2,10-11-17,11-11-17,En Gedi,21,21,22,20,22
1,11-11-17,11-11-17,Haifa,15,15,17,16,14
2,10-11-17,11-11-17,Haifa,15,15,17,16,14
1,11-11-17,11-11-17,Jerusalem,12,12,15,13,14
2,10-11-17,11-11-17,Jerusalem,12,12,15,14,14
